"","Start","End","chr","Symbol","genetype","EntrezID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"gene19803",43256608,43257049,"17","LOC113875131","protein_coding",NA,-1.7750113091298,-0.659720349460414,-4.71321722268035,0.00011206874701699,0.00304416443011003,1.31163137836581
"gene29740",11245847,11257621,"29","LOC113886453","protein_coding",NA,-0.605273103073204,3.3754407311666,-4.93116678648454,6.64135341313181e-05,0.00210642232241932,1.30116175658706
"gene7618",56772911,57015071,"6","NWD2","protein_coding","107132566",0.829312632221008,1.45815665158432,4.78280723392162,9.48014289935449e-05,0.00269056262528059,1.30085838795006
"gene1995",102905886,103073093,"2","ABCA12","protein_coding","523479",1.12355317266538,-0.639067929102864,4.69564727447602,0.000116908812789849,0.00313937351930458,1.28473792873609
"gene28102",17179958,17231309,"26","VWA2","protein_coding","530237",0.659832299729863,2.80937199776043,4.87468740910524,7.60382573169179e-05,0.00232122669744272,1.28411445642733
"gene23842",8805261,8819596,"21","ARRDC4","protein_coding","538517",0.39234910595307,5.39533325045725,5.01995314416007,5.37075369082092e-05,0.00180424441846129,1.28404699858456
"gene14296",102934393,102941579,"11","CARD9","protein_coding","768054",0.747100097789649,1.2998078498864,4.76615685654485,9.86717771702771e-05,0.00277539456172746,1.27838836982082
"gene16297",17068761,17087199,"14","LOC113904140","lncRNA",NA,-1.1502335238271,-1.05570824052547,-4.68661759249886,0.000119477634850055,0.00319038092794631,1.26490643617875
"gene16460",35084643,35458759,"14","EYA1","protein_coding","511188",-0.286798756734432,7.42803110742387,-5.03498414042038,5.1813762853677e-05,0.00176951524965638,1.26072402498977
"gene6422",59967331,59991025,"5","HAL","protein_coding","615205",1.1080785708877,0.474926357314685,4.70543903242229,0.000114186023567254,0.00308639759267744,1.25652127561245
"gene6795",77390219,77664504,"5","PTPRR","protein_coding","536337",1.19487422554831,6.43992263023048,5.02441790267763,5.31378161835815e-05,0.00179242129548757,1.24861061431388
"gene13791",66672444,66690532,"11","PROKR1","protein_coding","281800",0.75220213330215,1.20502870221469,4.74597655401673,0.000103576940359226,0.00286349886237066,1.24756585367674
"gene29274",43415512,43445689,"28","TMEM273","protein_coding","783944",0.782239350005588,1.49951696933157,4.77108351215651,9.75102702572913e-05,0.00274848725805697,1.24655203287194
"gene4012",100104187,100209179,"3","PIK3R3","protein_coding","286865",0.586779434303907,6.41834210613149,5.02504249134832,5.30586052882098e-05,0.00179242129548757,1.24514858218797
"gene18304",2904233,2910524,"16","KLHDC8A","protein_coding","532283",1.27879424048597,-1.43210359815111,4.68033530955313,0.000121298327826608,0.00320827057597224,1.23110944750319
"gene23303",6540521,6606071,"20","FAM169A","protein_coding","519307",0.445853302487809,4.50118703848792,4.96033829802593,6.19344316720084e-05,0.00199387890673783,1.22694592571032
"gene25734",26437829,26449471,"23","LOC113881311","protein_coding",NA,0.725715135878413,2.40288464827465,4.8073425933304,8.93754592381335e-05,0.00258048519756738,1.21408401693508
"gene5448",108419150,108433703,"4","BET1","protein_coding","616526",0.424414682602749,4.01258650265738,4.92800445566521,6.69183595754802e-05,0.00211023585626816,1.21046774414437
"gene11831",5725765,5739046,"10","SLC51B","protein_coding","507185",0.674318573538179,1.0724784155005,4.71462395887709,0.000111690069336869,0.00303889294438711,1.20963184032969
"gene22588",41748706,41760360,"19","IGFBP4","protein_coding","282262",0.425967495162211,4.98522275890364,4.97157368653511,6.02918983351672e-05,0.00196666613422929,1.20686570960209
"gene15277",18314023,18376278,"13","CNBD2","protein_coding","517009",0.960566190814072,0.444185673755542,4.68624945435818,0.000119583563121492,0.00319038092794631,1.20543756325664
"gene24668",3693926,3852122,"22","SYN2","protein_coding","782758",0.681918242675552,4.69619038253642,4.94343633331856,6.44910289060351e-05,0.00205335943292504,1.1766519794872
"gene10242",43827194,44093442,"8","DOCK8","protein_coding","100295817",-0.289888799077456,6.34758020801299,-4.99752426838831,5.6664459014794e-05,0.00187676792724854,1.17574664219324
"gene18592",38511954,38519655,"16","LOC113906533","lncRNA",NA,0.731708894842035,-0.444787798731141,4.64787048575535,0.000131162080685971,0.00339568580328833,1.17230119299838
"gene31212",88135464,88241380,"X","MID2","protein_coding","616821",0.290906292857933,5.53815677364806,4.97648558735731,5.95877193075676e-05,0.00196048485104421,1.1663023102323
"gene4603",13147593,13152960,"4","GSTK1","protein_coding","613498",0.806205203086318,3.37227000031996,4.86891588945248,7.7097961291041e-05,0.00232864135928775,1.16495304147584
"gene27615",32607042,32608868,"25","SOCS1","protein_coding","518795",0.908954281812556,-0.934759512633596,4.64108383859817,0.000133324028172799,0.00343450207785986,1.16434295023502
"gene29080",25217600,25272292,"28","KIF1BP","protein_coding","527433",0.196905875223205,5.10156567461,4.95785473903035,6.23035747470828e-05,0.00199529016325239,1.15492847528704
"gene15871",55486299,55523081,"13","MCM10","protein_coding","527595",0.431320953053767,3.31868566077712,4.85763211252898,7.92130504830272e-05,0.00237942705109692,1.14503614885697
"gene29169",30791739,30823930,"28","DUPD1","protein_coding","616082",0.778525875502425,2.69298028045444,4.80332489824596,9.02420267469239e-05,0.00259698252147048,1.13893856042188
"gene10295",50924335,50985513,"8","OSTF1","protein_coding","281961",0.298358609380065,6.0519080033527,4.97497196125121,5.98038243421008e-05,0.00196101743524964,1.13324205078062
"gene7453",21962327,21990921,"6","BDH2","protein_coding","515321",0.580709737123582,4.3440363088197,4.91066176540664,6.97566614443434e-05,0.00217633099904194,1.12850013093719
"gene10158",29218706,29222357,"8","CER1","protein_coding","508019",-0.63046406431895,1.76562431713147,-4.74557056053247,0.000103678107160738,0.00286349886237066,1.1283042651231
"gene15358",21564275,21628273,"13","ASXL1","protein_coding","522091",-0.197234316420915,6.43358769442106,-4.97591925487505,5.96684837113875e-05,0.00196048485104421,1.12221215684631
"gene199",35923419,35942306,"1","LOC113899809","lncRNA",NA,0.899467998987197,3.7435144065178,4.87633747904272,7.5738002123672e-05,0.00232122669744272,1.12212010909161
"gene7460",22419033,22432930,"6","LOC113894081","lncRNA",NA,0.867565353916667,1.10588627906877,4.68482013025425,0.00011999573504427,0.00319619707858208,1.12034261668112
"gene31971",10817,34895,"NW_020867112.1","LOC113888566","lncRNA",NA,3.00726438992526,-1.52594146289506,4.67968999835313,0.000121486923562757,0.00320827057597224,1.11962002759623
"gene24941",12700318,12714256,"22","ITIH3","protein_coding","508355",1.4486239546638,-0.629832281243653,4.62037961401873,0.000140143725908232,0.00356003992619662,1.11741048341368
"gene19474",10675688,10739516,"17","NAA25","protein_coding","613372",-0.295630818942215,6.47595978459862,-4.96713125505442,6.09360189862737e-05,0.00197843749217564,1.10060106465739
"gene31525",113854805,114026565,"X","LOC113887256","lncRNA",NA,-0.983752451376978,3.50131228902682,-4.84736611814421,8.11882342251314e-05,0.00242544939901409,1.08853505960811
"gene13762",62536978,62552083,"11","LOC113900754","lncRNA",NA,-1.53637586362174,-1.95761197703303,-4.6207478634586,0.000140019414568696,0.00356003992619662,1.08337218218837
"gene7359",9107603,9151962,"6","LOC113894782","protein_coding",NA,0.97578097553748,3.10612407501449,4.80670693859182,8.95120009605113e-05,0.00258048519756738,1.07866912164871
"gene13960",81035854,81138345,"11","FAM49A","protein_coding","504763",0.411330340554202,4.76877513697092,4.91070360371193,6.97496698162317e-05,0.00217633099904194,1.075540212693
"gene18708",46212692,46230050,"16","NOL9","protein_coding","523474",0.272601659117584,4.56608423905344,4.89843717172063,7.1830156433242e-05,0.00223093623593886,1.06906451666029
"gene23011",53976170,54417769,"19","RBFOX3","protein_coding","511773",-0.928724359776984,5.01966427536809,-4.92062222856304,6.81119848417204e-05,0.0021356026332944,1.06770773980031
"gene9488",97934936,97937407,"7","GADD45GIP1","protein_coding","504718",-0.411331447654454,2.1448119280512,-4.73417150731484,0.000106559589450301,0.00291859800655808,1.05880185545143
"gene22389",35927906,35931437,"19","LOC113877490","protein_coding",NA,-1.65946009822105,-1.10041297546898,-4.59298602315311,0.000149709398762336,0.00373292166438508,1.05611768423222
"gene12566",43633715,43652496,"10","LOC113900258","lncRNA",NA,-0.634127924522334,4.10732889745437,-4.8712977932162,7.66588260737014e-05,0.00232476226795939,1.04970129430621
"gene31707",133901612,133943280,"X","LOC113888192","protein_coding",NA,-1.50332083319865,-1.02467820410583,-4.5886754704247,0.000151273321636565,0.00375008198109203,1.04868328549329
"gene28830",41542914,41604145,"27","UBE2E1","protein_coding","615599",-0.294986995213025,6.70652888225419,-4.94384435625031,6.44280716597649e-05,0.00205335943292504,1.04175413009264
"gene3372",30106763,30114584,"3","LOC113889444","lncRNA",NA,-0.618394409623098,2.26450368585508,-4.74447639493251,0.000103951251260236,0.00286623374705987,1.04109955349455
"gene10991",9424516,9491485,"9","COL9A1","protein_coding","282195",1.15767945381154,-0.456167686496273,4.5827949885233,0.000153433367207171,0.0037752864837029,1.02929672147952
"gene20581",11483578,11491156,"18","C5AR2","protein_coding","522144",1.03873783848047,-0.51568555267481,4.57646765114416,0.000155792211726107,0.00381621368634443,1.01899585892327
"gene6240",44450827,44468552,"5","RAC2","protein_coding","327671",0.854956303821957,-0.647980517571896,4.57039027187659,0.000158092200150342,0.00385431252193782,1.00649526376298
"gene19632",20652788,20656973,"17","SNRNP35","protein_coding","512142",0.402977370112492,2.04777840515691,4.70214447298782,0.000115094933490692,0.00310078183337197,1.00040226253802
"gene1282",156236919,156240872,"1","LOC113899277","lncRNA",NA,3.74378308947303,-2.62605198121666,4.71042465640291,0.000112824312350872,0.00305460691711794,0.993948180509671
"gene2576",1155847,1167277,"3","CREG1","protein_coding","530908",0.654980309978253,3.12550528308466,4.78658489564995,9.39448457882626e-05,0.0026754776929422,0.993826692640575
"gene10898",105366413,105632832,"8","PAPPA","protein_coding","282647",-0.573478204726786,4.11264133809404,-4.84435686047948,8.17765880841272e-05,0.00242544939901409,0.987245449471025
"gene4395",120514615,120525344,"3","DTYMK","protein_coding","506946",-0.381423956911706,3.17419067849302,-4.78353748469474,9.46352328733699e-05,0.00269048457396985,0.986022317625222
"gene644",82955049,82955582,"1","LOC113899014","protein_coding",NA,0.699497891599863,1.47240597011436,4.63862525301825,0.00013411605356015,0.00344061320631939,0.965305642298492
"gene23887",19723710,19728956,"21","LOC113879794","protein_coding",NA,3.03514343743082,2.55149410707198,4.67155465414379,0.000123890007488485,0.00324221528341486,0.963100441817473
"gene22397",36169829,36199624,"19","TNFRSF13B","protein_coding","617948",-0.834727377291686,1.73601330736337,-4.66198547844483,0.000126777975817053,0.00329646661652721,0.961895527133397
"gene899",117167433,117175991,"1","LOC113899122","lncRNA",NA,-0.579108606148066,1.83758333539641,-4.67940705134373,0.000121569709486505,0.00320827057597224,0.961619173450272
"gene137",18350383,18493769,"1","TMPRSS15","protein_coding","282009",0.82492926923924,2.69952848565839,4.72725892425511,0.000108346153945044,0.00296260139549729,0.956696362701877
"gene23869",15924376,16171735,"21","SV2B","protein_coding","527014",0.621357354812432,3.26394130929215,4.77458325344453,9.66935578999369e-05,0.00273483274328327,0.952939352583458
"gene2087",108813436,108815859,"2","LOC113875837","protein_coding",NA,1.69848867427411,3.35736479177123,4.75290394550255,0.000101866005597486,0.00283596607816346,0.945365201561589
"gene7136",96032185,96040360,"5","LOC113893268","lncRNA",NA,0.383912685713318,2.75421874461162,4.73461437214438,0.000106446147879509,0.00291859800655808,0.940877893033382
"gene26731",35706776,35717413,"24","TYMS","protein_coding","507631",0.344122760013619,4.14205197167525,4.8243400225639,8.58012517428163e-05,0.00251760143482798,0.940113247828303
"gene13819",68890848,69091794,"11","LCLAT1","protein_coding","520912",-0.316070690346278,6.36189467302197,-4.89762356387557,7.19703481782448e-05,0.00223108079352559,0.935764810880638
"gene30219",50901085,50977960,"29","LOC113886096","protein_coding",NA,1.06056324463164,-0.232712926190297,4.54755300536311,0.000167044374537094,0.00400249992613553,0.927836474523944
"gene3614",54248316,54264606,"3","LOC113889634","protein_coding",NA,-4.26404695462842,-1.14599266542237,-4.53343728565975,0.00017283076672712,0.00405397457662466,0.92466043927308
"gene10920",110529430,110537774,"8","LOC113897739","lncRNA",NA,4.25607713960309,-1.44221683465878,4.67001609789552,0.000124349833246437,0.00324908350011049,0.916646718370233
"gene5839",14425940,14466108,"5","C5H12orf4","protein_coding","515243",-0.226648279745577,4.31095906008212,-4.82726563185955,8.52007690695369e-05,0.00250444617795294,0.914441457584591
"gene5401",103572747,103623344,"4","LOC113891693","lncRNA",NA,0.756787882006745,0.396718115336625,4.55341318930294,0.000164699702897483,0.00397525191993469,0.896078990507105
"gene1138",143015581,143103028,"1","HSF2BP","protein_coding","617142",-0.682258303586666,3.29822503600018,-4.75540375926579,0.000101255619685449,0.00282503178922404,0.885639801470574
"gene10933",111017530,111040585,"8","COLEC11","protein_coding","613991",-1.81504360785704,-1.1124257087363,-4.51365054315825,0.000181282519351281,0.00420985107448765,0.882777887148761
"gene31502",112007272,112018609,"X","PRRG3","protein_coding","539569",-0.248217668357597,4.65527370440927,-4.82780536645566,8.50904526061443e-05,0.00250444617795294,0.882342362828313
"gene1210",147316800,147356339,"1","LOC113896378","lncRNA",NA,1.53026371281575,0.283529218777332,4.53787809980047,0.000170988970072962,0.00404504094410647,0.876549196799721
"gene6326",50686226,50765211,"5","NUAK1","protein_coding","519892",-0.293434883207339,5.71036773902382,-4.85999236849059,7.87658382060654e-05,0.00237262215514182,0.875080085460791
"gene10231",41831147,41850989,"8","LOC113897079","lncRNA",NA,0.829215993472809,1.47361498037194,4.59839547663324,0.000147769768592482,0.00370798500122081,0.866296347759632
"gene24815",9712229,9748333,"22","SLC25A20","protein_coding","518758",-0.438301756903652,2.49042185405155,-4.68259431614285,0.000120640440615991,0.00320817817928889,0.861304976613108
"gene7321",4531904,4583416,"6","NDNF","protein_coding","519500",0.70035986763983,2.57587171138331,4.674587593681,0.00012298856648056,0.00322882652527421,0.858462608126672
"gene25028",24670581,24700756,"22","LOC113880880","lncRNA",NA,-1.70674879630962,-0.0843726940629936,-4.5123870509726,0.000181836104365514,0.00420985107448765,0.839240899231346
"gene24305",54989493,55010957,"21","TGM7","protein_coding","538521",1.76405596319122,-1.09782980710746,4.49630843529053,0.000189030857381404,0.00432171797688235,0.83325682083638
"gene5825",13214156,13227744,"5","LOC113892311","lncRNA",NA,-0.5509864713199,2.16513442001003,-4.64509317646555,0.000132042518904627,0.00340682116565684,0.8317572663964
"gene2584",1843173,1919544,"3","MAEL","protein_coding","541073",0.602602634655609,0.932467092643417,4.55031376942371,0.000165935636383004,0.00399337209137518,0.831610197009807
"gene13867",72093535,72104690,"11","SLC5A6","protein_coding","516021",-0.471661487746515,2.04790737283286,-4.63316891376494,0.000135890755166762,0.00346805848186056,0.83146084518297
"gene21859",18740913,18745581,"19","CDK5R1","protein_coding","282173",-0.384767048479465,2.62616347685763,-4.67924065270231,0.000121618421688031,0.00320827057597224,0.830587480528438
"gene19852",55331787,55378523,"17","CLGN","protein_coding","504256",-0.608693046920546,2.01806787212006,-4.63757046022703,0.00013445730178713,0.00344214874761735,0.830402383265518
"gene9095",89236568,89245202,"7","SF3A2","protein_coding","789082",-0.337490547371481,2.65292386674165,-4.67662830509239,0.000122385752751498,0.00321819788505178,0.82770822264399
"gene29180",31141628,32301531,"28","LRMDA","protein_coding","615835",0.553361946402527,8.43471026284608,4.84911405280624,8.08484514430113e-05,0.00242412815884045,0.825872642630319
"gene15883",57535395,57570183,"13","ENKUR","protein_coding","516469",-0.677484520271305,2.69655999232712,-4.67753832084064,0.00012211789980731,0.003216292397965,0.810463218427534
"gene24992",17683920,17705023,"22","DNASE1L3","protein_coding","512512",-1.31186540533703,-1.63102612151108,-4.48464126329466,0.000194429979184522,0.00439630753757751,0.809992085915435
"gene2506",133055000,133066811,"2","LOC113900493","protein_coding",NA,-1.38899506516446,-0.557936620496468,-4.48493772112878,0.000194290890974974,0.00439630753757751,0.804251779853788
"gene15991",70000562,70884863,"13","CELF2","protein_coding","777790",-0.357947156580501,9.95805077086815,-4.823107946551,8.60554124411329e-05,0.00252056609287098,0.802175075387344
"gene24864",10632936,10641180,"22","GNAT1","protein_coding","281794",0.559358884035142,1.23007716984952,4.55444697154396,0.000164289530145842,0.00397117467801865,0.796105376633767
"gene16542",47085137,47104251,"14","MED30","protein_coding","613879",-0.381185019996956,4.03043646329683,-4.76188513348066,9.96901659819582e-05,0.002790816024199,0.793592789739467
"gene9915",1246344,1380188,"8","NEK1","protein_coding","534671",0.198782454327526,7.18327128900614,4.83858059417327,8.29180215674738e-05,0.0024548804910471,0.786399834929803
"gene32206",34441,48102,"NW_020867502.1","LOC113888822","lncRNA",NA,-4.94978321801226,-2.32792264079251,-4.56239667943398,0.00016116944933659,0.00390682859866361,0.782000175453629
"gene24955",13632608,13724811,"22","CHDH","protein_coding","505218",1.12662060009604,-0.524673474408556,4.46573637573149,0.000203509108819855,0.00452637168965626,0.771043173773863
"gene13163",1195980,1396105,"11","ACOXL","protein_coding","100336467",0.608264062045956,0.215839135511032,4.48919233787775,0.000192305735208296,0.00436626856174312,0.770663174524866
"gene31974",4684,15395,"NW_020867119.1","LOC113888569","lncRNA",NA,2.75765460224431,-0.660388647529713,4.46147801454621,0.000205612235993041,0.00452637168965626,0.764269212600531
"gene23361",11210552,11212298,"20","LOC113878952","protein_coding",NA,0.573379765757594,5.62844133409134,4.80752919688808,8.93354158062323e-05,0.00258048519756738,0.757830779111178
"gene9743",104717493,104720287,"7","BST2","protein_coding","618737",1.86121408211717,-1.611398461842,4.47125870601702,0.000200813852236883,0.00447922072826969,0.75131935513354
"gene6349",52733636,52798099,"5","NT5DC3","protein_coding","520927",0.494334521785374,3.85349158320314,4.72387234239555,0.00010923240767159,0.00298188169599012,0.748350621922565
"gene14393",105278633,105304868,"11","GRIN1","protein_coding","100336579",-1.91809903174523,-1.35235486712618,-4.44812362200287,0.000212350242892971,0.00459933861613314,0.739093900862749
"gene30050",26629779,26752719,"29","PRMT3","protein_coding","523174",-0.333510987835057,6.45520753002892,-4.81364509055613,8.80329722288112e-05,0.00256479779797958,0.732220592392055
"gene19050",70730269,70814278,"16","INTS7","protein_coding","534964",0.240198892887583,6.11066123087647,4.80700796166282,8.94473135268067e-05,0.00258048519756738,0.727342814907214
"gene28095",15592439,16398308,"26","ATRNL1","protein_coding","504617",0.373261489330865,8.25620333882128,4.80258756690644,9.04019783649977e-05,0.00259704531564787,0.710970173931695
"gene6211",41447648,41477294,"5","SINHCAF","protein_coding","538649",-0.417009540454265,4.95248621928473,-4.76534571669459,9.88643446275111e-05,0.00277539456172746,0.703602187977446
"gene3626",54858126,54924437,"3","LOC113889641","protein_coding",NA,1.15871633424075,1.2782439210422,4.51166915500872,0.000182151398660996,0.00421122777157115,0.697994716912872
"gene15613",35142470,35160200,"13","LRRN4","protein_coding","527351",-0.874474298666956,1.66947323298118,-4.54011941751415,0.000170066901573865,0.00403964107764414,0.687775075776702
"gene23512",33539987,33553160,"20","PTGER4","protein_coding","282331",0.514941534447278,2.07977824112026,4.57093224523113,0.000157885710727284,0.00385431252193782,0.684858257313689
"gene19490",11608175,11613744,"17","RITA1","protein_coding","533158",-0.578647004204871,1.58307460029964,-4.53688122097155,0.000171400694315404,0.00404795814795676,0.684502494288877
"gene448",67719542,67999800,"1","MYLK","protein_coding","338037",0.555850952577161,5.08093711682734,4.75655494819107,0.00010097577240392,0.00282200711297272,0.681572170637457
"gene1147",143510034,143523846,"1","PWP2","protein_coding","514336",-0.374174045767808,3.27347340223362,-4.66740949763676,0.000125132789380646,0.00326435950236895,0.681200192518184
"gene21071",25570766,25579831,"18","PLEKHF1","protein_coding","782309",0.719064493927283,1.67358554939514,4.53030108662843,0.000174143481723039,0.00407184069977692,0.680916772993184
"gene26886",53157105,53302188,"24","LOC113882639","lncRNA",NA,0.933431801434218,4.69978976226445,4.74022006073827,0.000105020707151536,0.00288605318935131,0.67236763529826
"gene10903",107075099,107086126,"8","TLR4","protein_coding","281536",0.625158655436121,1.52450310858168,4.50884682011328,0.000183396278426576,0.00422813184759086,0.66118236279448
"gene16342",22024293,22049763,"14","OPRK1","protein_coding","540519",2.76316834015429,-2.57407045701462,4.50094706472273,0.000186926337249128,0.00429632767162146,0.651499490905611
"gene19943",68196018,68323860,"17","TRIM2","protein_coding","538617",0.269689335695777,6.04727785701224,4.77299535471852,9.70632572534573e-05,0.00274058023610491,0.647966526715029
"gene18818",51109742,51137702,"16","FBLIM1","protein_coding","767833",-0.236435395924842,5.03615488236303,-4.74345887550672,0.00010420591263456,0.00286845071551421,0.645795810395445
"gene27619",32919715,32979268,"25","CIITA","protein_coding","508720",0.57516788184362,1.92719159395008,4.53625759552283,0.000171658766342458,0.00404824491799886,0.643448574593866
"gene20379",8297637,8308520,"18","LOC113875587","protein_coding",NA,1.3979477824864,-0.668203141866104,4.40622001130439,0.000234965201927896,0.00488971199612528,0.642877877878889
"gene20605",12177704,12179717,"18","PNMA8A","protein_coding","532062",0.478393681710066,1.10040198472872,4.48809908595947,0.000192813881554431,0.0043717759011949,0.642540313466054
"gene15538",29777269,29820508,"13","LOC113903305","lncRNA",NA,0.32500664134665,3.75555738486133,4.6739340442769,0.000123182252467785,0.00322882652527421,0.636577098840664
"gene31092",70328138,70386113,"X","CYSLTR1","protein_coding","782045",-0.695463028342331,2.37358556389929,-4.57749628866305,0.000155406265835707,0.00381243299839281,0.629830349593506
"gene17833",43556166,43606168,"15","DKK3","protein_coding","506627",0.534249876115608,4.5687340237669,4.71206345660837,0.000112380293464842,0.00304759804073274,0.62842775679326
"gene19888",60067091,60117316,"17","C17H4orf51","protein_coding","100847786",0.596356262506832,0.798657542314024,4.45130228973577,0.000210726607607001,0.00457477193483859,0.610077913053692
"gene13465",26019106,26037396,"11","ABCG8","protein_coding","508829",1.3206143513983,-1.81840693780279,4.39984246095111,0.000238612825943997,0.00495309675644909,0.605528090462917
"gene25640",18697368,18710190,"23","MRPL14","protein_coding","614579",-0.2276158548744,4.34900438992083,-4.6972160068724,0.000116468235841677,0.00313265299050629,0.6050870894505
"gene17932",54531234,54537045,"15","PDZD3","protein_coding","539171",-0.770307565411335,-0.771000144518439,-4.39085415822943,0.000243850255667905,0.0050112597485011,0.599950602928343
"gene11131",31772450,31945764,"9","MAN1A1","protein_coding","530027",0.48972518038624,6.06957239766194,4.75168744800276,0.000102164381529125,0.00283596607816346,0.595618502950932
"gene13360",14254635,14303364,"11","SRD5A2","protein_coding","527024",0.921575522750934,-1.12501393159118,4.38163705772118,0.000249340701316044,0.00505467645857562,0.593230534293895
"gene21517",57241472,57254867,"18","SDR42E1","protein_coding","532489",-0.981702845809439,0.392069164007397,-4.4235364129913,0.000225340653172655,0.00475914123493411,0.591183107707474
"gene5899",16545626,16547587,"5","C5H12orf57","protein_coding","511545",0.354543568850978,3.46322293510936,4.63057515190677,0.000136742658827908,0.00348439768880215,0.586582861348437
"gene16258",13934718,13947242,"14","LOC113904109","lncRNA",NA,-4.70308234029198,-2.98157895946966,-4.4730660247072,0.000199939568119967,0.00447922072826969,0.584423058970136
"gene3054",19112000,19119366,"3","RIIAD1","protein_coding","767988",-0.819709702898473,-0.823839456601201,-4.38071055090242,0.000249899410758579,0.00505977146432592,0.583505870585219
"gene11507",76598358,76677593,"9","ECT2L","protein_coding","100141063",-2.08893123552565,3.71301736980886,-4.63332772196319,0.00013583876955038,0.00346805848186056,0.582336918721586
"gene28871",1463018,1497363,"28","ABCB10","protein_coding","789800",-0.299953353401683,4.75158126272958,-4.7032882838745,0.000114778553447812,0.00309732748902367,0.576212664881711
"gene2517",133591472,133698554,"2","PAX7","protein_coding","536229",-0.486116264114979,6.75827821056082,-4.74962558225488,0.000102672118701947,0.00284526219857365,0.574167759024621
"gene13911",74184712,74197884,"11","FAM228A","protein_coding","768001",-0.7573243761726,0.229900114633756,-4.40969482290006,0.000233001375139319,0.00485669310129904,0.573812327981354
"gene24155",34427013,34430177,"21","ISLR","protein_coding","515018",0.38645115952512,4.08011811537106,4.66414227703343,0.000126121193867856,0.00328493824724489,0.569235145483815
"gene28253",30663295,30734313,"26","ABCC2","protein_coding","520925",-0.9156066270845,-0.518617297455326,-4.36783100341078,0.0002577973423192,0.00512888343229931,0.542268775696468
"gene13057",93391291,93447718,"10","LOC113899200","lncRNA",NA,1.03779975332309,-0.422822494829433,4.36671228180104,0.00025849505363004,0.00512888343229931,0.540269176783121
"gene25484",10769079,10779660,"23","ARMC12","protein_coding","540812",0.874178181927984,-1.0311704553786,4.35750207894553,0.000264311541201051,0.00520544409408886,0.537925035794614
"gene29290",44161432,44213506,"28","ZFAND4","protein_coding","514391",0.510742894204736,4.76115333970379,4.68824849394411,0.000119009494030393,0.003185390701194,0.535465940522816
"gene19179",224494,239529,"17","COMT","protein_coding","618278",-0.294397062546809,4.16410419761623,-4.64775568013235,0.000131198357991093,0.00339568580328833,0.510338316774413
"gene17722",38096457,38134147,"15","LOC113905626","lncRNA",NA,-1.9636318432557,-1.29449609206347,-4.34782019108198,0.000270567323020806,0.00527864687241366,0.510237695191956
"gene13131",102628339,102646646,"10","LOC113899273","lncRNA",NA,0.675228150685528,2.13509884335779,4.50047973783413,0.000187137290599149,0.00429632767162146,0.506611386790586
"gene8757",67356177,67373797,"7","MED16","protein_coding","100298629",-0.332531691991494,3.5289523478357,-4.60648108163837,0.000144917593712096,0.00365586391362045,0.503020517706402
"gene23935",21214111,21215793,"21","MESP1","protein_coding","112443239",1.41988425764377,-1.14787551716131,4.34009442475742,0.000275665409132584,0.00533359053959695,0.500857737699909
"gene24047",27799962,27889722,"21","LOC113879511","protein_coding",NA,-0.693936901050822,3.42516118905511,-4.59697856818346,0.00014827536291416,0.00370936284031913,0.500323965623185
"gene17741",38507216,38534694,"15","ZNF215","protein_coding","529157",-1.41063696184463,1.53165279626045,-4.46416293117708,0.000204283677692347,0.00452637168965626,0.491996121719804
"gene3501",40460597,40462654,"3","LOC113889549","lncRNA",NA,0.920788135832096,1.88167719257126,4.4650153944846,0.000203863663966521,0.00452637168965626,0.489653429703035
"gene9730",104584438,104587391,"7","USE1","protein_coding","512890",0.382782996156076,3.41212003105407,4.58619002655616,0.00015218252982886,0.00376137631158087,0.478995301498168
"gene15369",22042604,22052743,"13","LOC113903143","protein_coding",NA,1.20498030545595,-1.00092293924798,4.32955231695732,0.000282777493117591,0.0054157377901716,0.478613022211296
"gene24523",67642295,67657209,"21","LOC113879615","protein_coding",NA,-2.29354312102438,1.12737642212371,-4.3985310597161,0.000239369887095603,0.00495777852379263,0.473035131076456
"gene15887",57716442,57762648,"13","LOC113903580","lncRNA",NA,-0.763525593905305,1.46964605623095,-4.44273305817709,0.000215132440402612,0.0046365442995711,0.470525650346646
"gene6573",62789125,62797119,"5","LOC113892796","lncRNA",NA,0.991066014223459,-1.12570896644564,4.32394549253415,0.000286634602318998,0.00546013348822271,0.466170401603332
"gene17612",36118897,36172462,"15","LOC113905596","lncRNA",NA,1.57741203344305,0.831228156642222,4.37096774506243,0.000255851101683247,0.00510561160683064,0.463368378021284
"gene28191",28390606,28405929,"26","MFSD13A","protein_coding","514370",0.628761610443374,2.60068546977725,4.51260562605893,0.000181740216803369,0.00420985107448765,0.458001409486217
"gene18268",1055701,1067056,"16","OPTC","protein_coding","404034",1.61538551017047,-1.8885484080086,4.32801304901177,0.000283831198818194,0.00542012223172424,0.456800117819752
"gene18309",3053440,3080111,"16","CDK18","protein_coding","534048",-0.511731197639895,2.00401180694789,-4.47143066326671,0.000200730503587752,0.00447922072826969,0.452267453554273
"gene9312",94638520,94642597,"7","ACP5","protein_coding","517002",0.754425683435022,1.33374903794588,4.40954891699953,0.000233083503433949,0.00485669310129904,0.445878262483967
"gene29114",27037909,27042822,"28","PCBD1","protein_coding","530736",1.09096841126531,2.72651588889507,4.51450753073687,0.000180908003651465,0.00420985107448765,0.445635250666254
