"","Start","End","chr","Symbol","genetype","EntrezID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"gene23457",23959780,23968738,"20","ESM1","protein_coding","539571",0.743954287079861,9.61477411443849,5.05063355272001,4.2766517416062e-05,0.00277778713121469,1.49060297443626
"gene18614",40441410,40446205,"16","LOC113906554","lncRNA",NA,-1.59505385644475,-1.78510277727127,-4.7987025919334,7.95751255797278e-05,0.00407026767340308,1.47511427443492
"gene29506",6562602,6574402,"29","ACTN3","protein_coding","539375",1.78755840376964,1.17472931874313,4.74605125007844,9.06340420412596e-05,0.00435043401798046,1.46667345497971
"gene12922",76332594,76516969,"10","PCNX1","protein_coding","514244",0.452448516146358,7.35526420593691,5.0454755107555,4.33122464605147e-05,0.00280211403188026,1.46592481677083
"gene16067",81058918,81539592,"13","PLCB4","protein_coding","281985",0.591740141127224,6.02033736935675,5.03107674224933,4.48731618823604e-05,0.00288032907329598,1.46014042964955
"gene11740",102353000,102387499,"9","UNC93A","protein_coding","613535",-2.59037737500946,5.20162359091191,-4.96933987703291,5.22361113986506e-05,0.00320224970551727,1.45595871466857
"gene21702",10367280,10372907,"19","SUPT4H1","protein_coding","616425",0.416983889216032,6.30692550990158,5.02770587563786,4.52467154504252e-05,0.00289296186911156,1.43771376173612
"gene17932",54531234,54537045,"15","PDZD3","protein_coding","539171",-1.42863680393016,2.68300508496555,-4.81519047918912,7.63992721611817e-05,0.00399521816847994,1.42812070432266
"gene7963",97630023,97677591,"6","HPSE","protein_coding","281230",1.19160095384608,6.49483599597707,5.01946463351118,4.61732693382351e-05,0.00294032882568523,1.4183445014884
"gene8231",15712390,15888713,"7","TTC37","protein_coding","534095",-0.342983617651653,5.65999104899433,-4.9935411770496,4.9214572869963e-05,0.00305201667994498,1.38120577989523
"gene24993",17726498,17774864,"22","ABHD6","protein_coding","505283",-0.705090988501647,3.33832529598518,-4.83720754438249,7.23563908893193e-05,0.00387815696112025,1.35441690180947
"gene20449",9463700,9479654,"18","LOC113876164","protein_coding",NA,-0.884239326661757,2.71668813736256,-4.78847334197124,8.16119087766309e-05,0.00413320539956397,1.34966128650895
"gene5546",528491,536038,"5","PANX2","protein_coding","539070",-0.994567594001485,0.92869599467175,-4.70073846440299,0.000101382203537176,0.00470091758497591,1.34841553082
"gene30569",29320139,29344982,"X","LOC113887787","protein_coding",NA,4.93517712714926,-2.28453184606296,4.92233466611025,5.86501168147343e-05,0.00341922743715865,1.34753024154495
"gene29691",10061524,10071179,"29","TTC9C","protein_coding","786577",-0.510162607542288,4.09522939662152,-4.89147329175686,6.32875140069123e-05,0.00357471020706723,1.34737093787411
"gene10803",98737510,98875899,"8","EPB41L4B","protein_coding","519310",-0.36630241528655,6.57723263182466,-4.99225737837354,4.93703345907723e-05,0.00305201667994498,1.3421395790771
"gene28262",31068120,31141175,"26","CNNM1","protein_coding","617053",2.55246224254143,-1.65780592626,4.76826466991739,8.57912341812931e-05,0.00421690967291113,1.33940640065905
"gene9080",88762978,88872530,"7","RAD50","protein_coding","788127",0.44113019936125,4.80369070707578,4.93518756626108,5.68212482126113e-05,0.00340055438487028,1.33311714933864
"gene9394",96161040,96173922,"7","LOC113895962","protein_coding",NA,-0.780089114083382,4.12142637743882,-4.89098145839623,6.33643370269731e-05,0.00357471020706723,1.32196721112642
"gene5333",91277793,91282391,"4","LOC113891648","lncRNA",NA,-3.81378103682905,-2.00682908345648,-4.83833996737796,7.2154373448766e-05,0.00387815696112025,1.31977463806053
"gene7063",93451261,93466621,"5","ITGB7","protein_coding","514031",-1.01783532448369,1.36748411209982,-4.70208453248639,0.000101045158688999,0.00469859987903848,1.3189600594948
"gene13820",69284992,69311413,"11","LBH","protein_coding","616148",-0.979498234503176,4.69572316153342,-4.91298795962728,6.00172485780438e-05,0.00344688534991376,1.31127632024243
"gene27289",14266243,14337418,"25","RABGEF1","protein_coding","282335",0.30752547042854,5.76178611101955,4.96522949094989,5.27675823563893e-05,0.00321077988107577,1.3064219806285
"gene27693",39565745,39594568,"25","NLRC3","protein_coding","507786",-1.24449680876896,-1.34533364095776,-4.66305335465872,0.000111290969950127,0.00498754971098696,1.26956749620173
"gene29170",30843047,30856070,"28","LOC113885463","protein_coding",NA,1.27831434237826,0.947965971736117,4.66220416382771,0.000111525121836585,0.00498754971098696,1.26669395332539
"gene10957",113101865,113106344,"8","LOC113897771","lncRNA",NA,3.49490986764134,-1.70906543523321,4.76012682044317,8.75344220710426e-05,0.00427290044683735,1.25032841032923
"gene9742",104704845,104714312,"7","CCDC194","protein_coding","101904723",1.20978538783197,0.0144116211692737,4.63315831459102,0.000119839059604374,0.00523073527361171,1.2452454493416
"gene20626",12544934,12563132,"18","FBXO46","protein_coding","100140560",-0.353154216375371,5.46511637546852,-4.93291475686267,5.71404149757622e-05,0.00340055438487028,1.24487222705106
"gene13131",102628339,102646646,"10","LOC113899273","lncRNA",NA,0.988754134212608,1.75124772834701,4.68472601923346,0.000105479315367682,0.00483876503627774,1.24330115140977
"gene15229",16134620,16140955,"13","LOC113903038","lncRNA",NA,-1.24900946162295,3.55831342377885,-4.80404317409427,7.85321477605206e-05,0.00403055776896572,1.23910054617088
"gene19180",239530,267584,"17","TXNRD2","protein_coding","282389",0.558475240178724,5.29283402862159,4.9191122448806,5.91178741884103e-05,0.00341922743715865,1.23887348504488
"gene15538",29777269,29820508,"13","LOC113903305","lncRNA",NA,0.45606724201058,3.59987377671711,4.80393808737937,7.85525371639824e-05,0.00403055776896572,1.23687630124516
"gene17134",8012786,8018645,"15","LARGE2","protein_coding","510504",0.671053603797044,6.6564182021893,4.93336544882436,5.70769817115603e-05,0.00340055438487028,1.19937503867508
"gene3079",19732882,19746377,"3","SEMA6C","protein_coding","524464",-1.15796663296531,1.72733620633228,-4.66406255719751,0.000111013339179204,0.00498754971098696,1.19110334524229
"gene21452",52092075,52341553,"18","ZNF469","protein_coding","100298623",-1.11743385149622,2.28742158190116,-4.69053330486604,0.00010397451927958,0.00480749980668974,1.18542388467458
"gene4301",115139424,115708888,"3","AGAP1","protein_coding","522241",-0.278724954905336,6.27691179490482,-4.9247518048732,5.83017023125959e-05,0.00341922743715865,1.18155896985223
"gene3075",19696053,19701245,"3","TMOD4","protein_coding","505645",-0.981644828197899,0.411950654130339,-4.60897359854242,0.000127234490691853,0.0054073279342649,1.17319962803938
"gene8723",66840139,66848605,"7","MEX3D","protein_coding","538945",-0.390199326205882,6.65123274741225,-4.9212751043694,5.88035066029197e-05,0.00341922743715865,1.16512067385055
"gene11639",91224446,91392256,"9","IPCEF1","protein_coding","516875",1.50822263404716,4.06609127704154,4.77950914642053,8.34398916174183e-05,0.00417142659809152,1.12915369676314
"gene14369",105035747,105042220,"11","AJM1","protein_coding","521846",-0.861165695183497,1.35071231603827,-4.60762608501655,0.00012765976462647,0.0054073279342649,1.10303610414736
"gene20176",3553761,3564193,"18","HSPBP1","protein_coding","512757",-0.625451465152357,4.81290262443704,-4.84670962618014,7.0678782181278e-05,0.00386913146067946,1.10052316477816
"gene31851",659787,790826,"NW_020867067.1","LOC113888438","protein_coding",NA,2.95667051922127,-0.594591004207677,4.56497357549146,0.000141883823985632,0.0058497592720323,1.09218167335645
"gene9542",99503051,99569745,"7","ADGRE2","protein_coding",NA,2.74759885140898,-1.14454586859165,4.57721062754341,0.000137647602672002,0.00568943424377607,1.04745685758709
"gene21141",29823001,29961636,"18","CDH3","protein_coding","281063",-0.649393499535882,4.93098300130409,-4.83003889346564,7.36485158306793e-05,0.00390122623662317,1.04504775290388
"gene16343",22165981,22213394,"14","ATP6V1H","protein_coding","282657",0.418134939044924,6.35181432178033,4.86907099659327,6.68837471748889e-05,0.00372365025087953,1.04480466093428
"gene17931",54526379,54531108,"15","CCDC153","protein_coding","508592",-1.73403058104007,0.268004091723575,-4.54490778246538,0.000149115030550105,0.00608657062355144,1.03762550329583
"gene21501",55367130,55411910,"18","MBTPS1","protein_coding","511682",-0.29017478350776,6.725576300869,-4.86030316200741,6.83466808358935e-05,0.00376666152162257,1.01424567437123
"gene27799",40810055,40828093,"25","CASKIN1","protein_coding","614560",1.60073375448809,2.71948680229681,4.62709851206608,0.000121650559446329,0.00524438190431139,1.00664365139503
"gene2561",238314,264676,"3","TBX19","protein_coding","514352",1.43965853706284,-1.37284509684863,4.55834403106952,0.000144233191216626,0.00593168058752194,1.00407047256827
"gene5090",54991294,55528094,"4","PDE1C","protein_coding","526211",-1.39839870333779,0.47657979068149,-4.53881444568741,0.000151383210339049,0.00614848731223212,1.00313301392782
"gene28957",8125839,8215112,"28","TBCE","protein_coding","505066",-0.452957836449515,4.85298361156585,-4.80546246024516,7.82572925930853e-05,0.00403055776896572,1.00212733653576
"gene23390",14949117,15228448,"20","RNF180","protein_coding","540391",2.1322401726915,2.88385602614849,4.62453465754005,0.000122425242208038,0.00524438190431139,1.00148282097309
"gene21185",30737740,30760871,"18","LOC113876727","lncRNA",NA,-0.643682476008236,3.55427022230942,-4.72196684511942,9.61959484432369e-05,0.00454933869962455,0.996820075666422
"gene28261",31037256,31061708,"26","GOT1","protein_coding","281206",0.609560070326683,7.11458325546405,4.85250751102791,6.96744535637199e-05,0.00382695119439922,0.991531936071398
"gene13605",44540580,44552238,"11","LOC113901252","protein_coding",NA,1.58236178053746,2.27742328648355,4.60068625172869,0.00012987266429359,0.00547875198236463,0.982238691254607
"gene5400",103402745,103566339,"4","ICA1","protein_coding","535346",0.556749286746551,5.16295929561602,4.8063710109941,7.8081853555675e-05,0.00403055776896572,0.980549861978422
"gene24503",66894774,66938009,"21","MOK","protein_coding","616277",-1.02562502788874,3.49280734500524,-4.70388293186911,0.000100596610205708,0.00469106927591748,0.975336482415163
"gene19510",12771598,12794459,"17","LOC113907479","lncRNA",NA,-0.505186322720484,7.30998737629353,-4.84171237303286,7.15561144415845e-05,0.00387815696112025,0.963239372641371
"gene15253",17191559,17219782,"13","MANBAL","protein_coding","787482",0.355331625126081,5.05825167363499,4.79702715349887,7.9905190937988e-05,0.00407441796035199,0.960383471445484
"gene11138",32434919,32582784,"9","CEP85L","protein_coding","537625",0.82163895706454,3.42610854693585,4.66936813284887,0.000109565180506878,0.00496299351286236,0.950032140355536
"gene18434",22930961,22975054,"16","IARS2","protein_coding","533057",0.327249632556549,7.39849852774447,4.83190818216742,7.33093602628261e-05,0.00389721573318861,0.938706260339895
"gene22305",31667192,31691039,"19","ZNF18","protein_coding","506638",0.376292397991147,3.45080322794834,4.67130087250986,0.000109042366706953,0.00496299351286236,0.919705027150491
"gene2564",509462,568926,"3","GPR161","protein_coding","768006",-0.770965035832917,2.61653563008953,-4.60710042755027,0.000127826048097449,0.0054073279342649,0.918279270311019
"gene4603",13147593,13152960,"4","GSTK1","protein_coding","613498",0.717247166551299,4.44261349942951,4.73064677241442,9.41529681138149e-05,0.00448781480694123,0.899886620740953
"gene18663",42904469,42934843,"16","NMNAT1","protein_coding","522863",0.38569195841858,5.14255551105124,4.77155758309593,8.5095830318269e-05,0.00420587774837742,0.887090034190313
"gene6673",64443028,64450040,"5","B4GALNT1","protein_coding","520159",-2.01204754191896,-0.672391624387671,-4.48086968684453,0.00017475728581612,0.00676223937172163,0.884946784843383
"gene21223",31347414,31375178,"18","TERB1","protein_coding","100295202",-1.53091213063891,0.75656465623162,-4.48636489541265,0.000172393509985691,0.00673445577910692,0.875877332550637
"gene4002",99891015,99915165,"3","NSUN4","protein_coding","618779",-0.415569225165129,4.97573308865127,-4.75929711927127,8.77141396474312e-05,0.00427290044683735,0.868456142982222
"gene29291",44228535,44338778,"28","MARCH8","protein_coding","540667",-0.497484647125728,5.34039328735444,-4.77096914218664,8.5219680983484e-05,0.00420587774837742,0.860353551273967
"gene8585",59075352,59082259,"7","SRA1","protein_coding","780787",0.4912480688051,5.82809162853373,4.7824772241467,8.28301225805671e-05,0.00415878357791019,0.855527494349606
"gene24587",69789429,69791260,"21","LOC113879621","C_region",NA,-4.27624254253092,-1.12758257338198,-4.48717195341323,0.000172049059284902,0.00673445577910692,0.855409205694203
"gene26930",58888348,58891794,"24","PMAIP1","protein_coding","100296226",-0.598130935124054,3.62740883450017,-4.65096634856091,0.000114670787396059,0.00507278769756402,0.848100507653627
"gene28365",38086669,38091577,"26","PPP1R3C","protein_coding","539466",1.0438057266926,3.31309545918825,4.63042453690188,0.0001206529102807,0.00524438190431139,0.845840056896965
"gene24955",13632608,13724811,"22","CHDH","protein_coding","505218",1.95052802483817,4.37350417235614,4.66713224280562,0.000110173139787854,0.00496780703043414,0.844607568638342
"gene15161",10001835,10009635,"13","KCNS1","protein_coding","521338",1.28360443307975,-0.0595640058289832,4.45547203231953,0.000186110816064412,0.00700746441780633,0.843809633145812
"gene19163",80144276,80155635,"16","TNNT2","protein_coding","286816",0.764927866424055,2.21256155624976,4.53573150643765,0.000152543944631853,0.00616552169451343,0.824509140639243
"gene19746",32540993,32667388,"17","FNIP2","protein_coding","100138353",0.671758482772649,5.66644555430808,4.75689932515196,8.82356030688553e-05,0.00427290044683735,0.808429770081773
"gene4204",108280031,108323020,"3","EPHA10","protein_coding","540439",1.46544104050569,3.30402473366482,4.59362428965582,0.00013216402455675,0.00553263619934752,0.806135259562848
"gene29280",43744785,43807375,"28","CHAT","protein_coding","524732",-2.43846021101857,-0.702182235103844,-4.44226853206576,0.000192301945496348,0.00713021436324887,0.802137917217662
"gene3616",54339189,54422506,"3","LOC113889636","protein_coding",NA,-2.5312631180055,-1.09901418262608,-4.44638256005481,0.000190351083564594,0.00708106030860291,0.796088002702722
"gene23461",24489414,24490311,"20","HSPB3","protein_coding","616007",1.41897722505935,1.09260851035692,4.46121379588936,0.000183481124562698,0.00697127524923429,0.789546897221109
"gene11807",3880423,3896951,"10","BHMT2","protein_coding","616683",1.51227246993778,4.29480436387035,4.649218158524,0.000115168083292347,0.00507424520780063,0.787871893660262
"gene15889",57964013,58779342,"13","KIAA1217","protein_coding","513129",-0.633096985942266,7.38922904438225,-4.77054133241593,8.53098370272057e-05,0.00420587774837742,0.787777412198805
"gene7923",92857332,92930612,"6","ANXA3","protein_coding","518050",0.501721266519701,5.75867123289822,4.75254339026412,8.91909061809801e-05,0.00430642109843741,0.785205100975243
"gene22212",28429174,28441136,"19","WRAP53","protein_coding","509631",0.280777552277655,5.63875575209624,4.7490722501376,8.99596064965522e-05,0.0043307612915752,0.78387114732021
"gene8879",70157488,70175572,"7","LOC113896311","protein_coding",NA,-0.642211562799825,6.07692688065193,-4.75783256138166,8.80322766896608e-05,0.00427290044683735,0.781777668173104
"gene20194",3769595,3774548,"18","SBK2","protein_coding","615123",-1.63677385393232,1.53523454730289,-4.4715688637482,0.0001788322448468,0.00685509644883472,0.78028916829957
"gene14209",98979244,99006113,"11","LOC113901731","lncRNA",NA,-1.95407675324657,-0.637433356939074,-4.42395866115754,0.000201229994617709,0.00728701892013863,0.77018897850783
"gene26793",42885705,42899668,"24","MPPE1","protein_coding","506830",0.790181095449752,7.08331204556323,4.76085387407713,8.73772429773444e-05,0.00427290044683735,0.766444172478577
"gene10654",83130029,83166263,"8","HABP4","protein_coding","514807",-0.748585387431202,4.32387893812681,-4.67078882785346,0.00010918063233756,0.00496299351286236,0.764083942408921
"gene1248",150919959,151097050,"1","COL6A6","protein_coding","530102",1.30683574886477,0.758266967760331,4.43903247520901,0.000193850524905043,0.00713021436324887,0.761035373674851
"gene11563",85993506,86311211,"9","UST","protein_coding","535975",0.704410333984185,5.73277572289296,4.74345175275827,9.1218446266745e-05,0.00436568283185404,0.758755430321434
"gene28935",5889192,6227567,"28","PCNX2","protein_coding","528971",-1.37700590556538,0.416540127046693,-4.42822456107952,0.000199113537738358,0.00724242307933655,0.753783355868107
"gene12867",73064331,73087334,"10","EIF2S1","protein_coding","327694",-0.379037869315218,5.24685972081048,-4.72091915985322,9.64455357264003e-05,0.00454933869962455,0.751828838845691
"gene26486",51648443,51652076,"23","LOC113881575","lncRNA",NA,1.63221448101152,5.96907085301927,4.71962215359562,9.67554200576226e-05,0.00455084113650335,0.743139783022157
"gene13877",72242298,72261485,"11","AGBL5","protein_coding","538585",-0.394871521146307,3.65814997852086,-4.60702725432995,0.000127849212522026,0.0054073279342649,0.726384158367688
"gene24920",12200611,12205992,"22","GLYCTK","protein_coding","507949",0.931668970725514,3.60393799044233,4.58093853097618,0.0001363824621704,0.00565141301469649,0.720506840665015
"gene27653",38470702,38510668,"25","SEC14L5","protein_coding","790103",-1.97626970640506,1.58406415903264,-4.43983715066221,0.000193464294467549,0.00713021436324887,0.713581915649027
"gene3310",25746708,25770097,"3","TENT5C","protein_coding","517961",-0.649736547014285,4.64368744029224,-4.66918131209137,0.000109615849531045,0.00496299351286236,0.711131926162456
"gene28036",9862631,10097417,"26","TACC2","protein_coding","533768",0.625161810468638,6.21637620904356,4.72982000652399,9.43456684385111e-05,0.00448781480694123,0.710655120384454
"gene22285",30012824,30020843,"19","GSG1L2","protein_coding","101904437",-2.3561063117445,0.372402788969881,-4.41119644972725,0.000207697085388689,0.00745523222289925,0.70406142825121
"gene8573",58982602,58989642,"7","HARS2","protein_coding","615182",0.394010719259984,4.94193302292812,4.68468792630018,0.000105489257983428,0.00483876503627774,0.691885747212482
"gene23331",9099164,9130992,"20","PTCD2","protein_coding","514705",0.60950080486121,4.12937095111475,4.62874186189328,0.000121156601972343,0.00524438190431139,0.690988643207211
"gene15079",7316998,7439480,"13","NCOA3","protein_coding","523707",-0.339493207971762,6.73838848002334,-4.72876188647825,9.45928707474782e-05,0.00448781480694123,0.689336666647742
"gene24580",69671126,69672496,"21","TMEM121","protein_coding","100299951",1.55444792367575,0.164221092737201,4.38953792341736,0.000219151540355004,0.00769210989773579,0.685497451874964
"gene8757",67356177,67373797,"7","MED16","protein_coding","100298629",-0.351134331378669,6.21515526209987,-4.71695211140075,9.73965086105172e-05,0.0045678683465242,0.672310087549285
"gene12610",48271066,48417101,"10","NEDD4","protein_coding","507781",0.594538733974718,3.21409641515002,4.54308620732415,0.000149789499327909,0.00609889185323188,0.672032606969911
"gene13825",70451252,70510628,"11","TOGARAM2","protein_coding","100298060",1.65461099650033,0.65112279757542,4.38573019803509,0.000221229637401289,0.0077208671748066,0.667410452613244
"gene28480",4352524,4355533,"27","LOC113884986","protein_coding",NA,-1.40632410652957,-0.640722393940311,-4.37503638575613,0.000227171825997084,0.00776315242817135,0.663027273093224
"gene3081",19778148,19781052,"3","LOC113887227","lncRNA",NA,0.660805822676464,2.49447537505172,4.48392261707695,0.00017344008236211,0.00674315265582664,0.658749751977702
"gene23064",56364904,56367386,"19","AANAT","protein_coding","281583",3.92978953668545,-1.99861277792221,4.50252264042629,0.000165627099214651,0.00653423155473208,0.652811013852229
"gene644",82955049,82955582,"1","LOC113899014","protein_coding",NA,0.873397325204228,2.05017576056831,4.45269906032796,0.000187394296293746,0.00700746441780633,0.650103587656466
"gene15737",43180130,43449676,"13","RALGAPA2","protein_coding","507082",0.43596460792998,8.50436453112759,4.71295639788,9.83638815595284e-05,0.00460005718104675,0.648720526603702
"gene21505",55505592,55516655,"18","OSGIN1","protein_coding","768073",-0.919138771301789,4.43893327156077,-4.62358004196233,0.000122714948029769,0.00524438190431139,0.646850555016824
"gene10226",41448844,41463065,"8","LOC113897075","lncRNA",NA,-0.962724862347115,2.08726112114507,-4.45190550715233,0.00018776322309002,0.00700746441780633,0.646128173081781
"gene19959",69819163,69977116,"17","LRAT","protein_coding","281285",1.25334214473376,3.08208076589817,4.52048952823306,0.000158414991541652,0.00636606888309587,0.644476728797031
"gene24585",69762835,69767346,"21","LOC113879620","C_region",NA,-2.98238161522009,-0.996872690516093,-4.36995914437867,0.00023004867078128,0.00776378689350101,0.64237399276949
"gene5417",105294633,105296692,"4","LOC113891704","protein_coding",NA,1.3562625521153,-0.515139736668902,4.3645460416692,0.00023315593474639,0.00777619668775669,0.639471408586053
"gene27959",1264618,1275549,"26","PPP2R2D","protein_coding","786293",-1.91424344576242,2.31593129740772,-4.45209966438244,0.000187672891313464,0.00700746441780633,0.638179715237549
"gene5064",52743504,53083262,"4","CHN2","protein_coding","507285",-0.806484536543373,3.82029700869057,-4.58794520347398,0.000134036081195131,0.00559669024745382,0.634516356573347
"gene20635",12730973,12739688,"18","RTN2","protein_coding","359720",0.801889347222588,2.36053654949526,4.4694724122983,0.000179763822278558,0.00687470617536317,0.628680273482772
"gene2125",115047037,115202920,"2","COL4A4","protein_coding","407107",-1.81480095816701,0.941307125566593,-4.37359173640042,0.000227986707220902,0.00776315242817135,0.617511152903679
"gene23939",21348836,21357354,"21","ARPIN","protein_coding","613997",0.40569587903874,5.31601771634509,4.66863860289846,0.000109763175198935,0.00496299351286236,0.617241226622565
"gene10341",59395987,59474643,"8","LOC113897164","protein_coding",NA,-1.73397717464515,-1.34312030125318,-4.36579394977118,0.000232435902788901,0.00777619668775669,0.617023112226245
"gene8748",67230678,67248297,"7","ABCA7","protein_coding","511762",-0.380363282432604,4.70545486798216,-4.6421533499273,0.00011719991921443,0.00514297125389221,0.610349336655272
"gene26503",52610892,52614362,"23","FOXC1","protein_coding","112443733",1.49500426594937,1.65533608826965,4.40944044992558,0.000208603038418952,0.00747136659265077,0.610237385684245
"gene23004",53627300,53716194,"19","TBC1D16","protein_coding","512099",-0.735655933116942,4.93712549939724,-4.65158585754238,0.00011449507776329,0.00507278769756402,0.608707315668144
"gene15252",17179224,17184468,"13","LOC113903052","lncRNA",NA,-0.873912082808735,2.21599890455455,-4.45392273799951,0.000186826824023451,0.00700746441780633,0.602673230232631
"gene11971",14631645,14639555,"10","DCAF11","protein_coding","539433",0.303343947816163,6.10992264913572,4.68450284054255,0.000105537580519987,0.00483876503627774,0.596519245012273
"gene9508",98739787,98760616,"7","C7H19orf57","protein_coding","614692",0.80340743769562,2.17363897256202,4.43957435230999,0.000193590348422068,0.00713021436324887,0.594043928223251
"gene20708",14000693,14004546,"18","LOC113876411","lncRNA",NA,1.41519066145239,-1.52913016068317,4.36508761012613,0.000232843181157837,0.00777619668775669,0.584071119699581
"gene28475",1470004,1491266,"27","KBTBD11","protein_coding","518907",-0.880139632974637,1.20268090484074,-4.38120827135995,0.000223723119992083,0.00776315242817135,0.576362620680141
"gene5404",103707062,103813500,"4","LOC113891692","lncRNA",NA,-1.05041872714209,1.71557298080722,-4.40846193706911,0.000209109585165792,0.00747315652837049,0.571072065917502
"gene11736",102263193,102277555,"9","CCR6","protein_coding","519716",2.04910369038906,2.24447888060942,4.41655934273809,0.000204954558663187,0.00738919871409483,0.570601017110514
"gene3135",20818869,20820007,"3","LOC113887723","protein_coding",NA,1.91759735364485,-1.86722438135048,4.37143105391126,0.000229210935993187,0.00776378689350101,0.567920529432006
"gene8439",48695322,48728345,"7","DCTN4","protein_coding","613489",-0.37929543400395,5.39994275225813,-4.65259128758383,0.000114210485675649,0.00507278769756402,0.564035513101425
"gene8972",72498205,72507168,"7","SNCB","protein_coding","508421",1.09647198000402,1.19541542227804,4.37347593477162,0.000228052153619469,0.00776315242817135,0.563245435855932
"gene27269",9789252,9836067,"25","LOC113883238","protein_coding",NA,-0.334692783414419,4.849967919064,-4.62420136414885,0.000122526311682882,0.00524438190431139,0.552713001440698
"gene32183",54629,62373,"NW_020867479.1","LOC113888793","protein_coding",NA,-1.93658263683567,-2.01585969517664,-4.35876983092924,0.000236517902688917,0.00782135408054274,0.538661286444424
"gene32201",23763,51932,"NW_020867497.1","LOC113888817","protein_coding",NA,-3.0852362187212,-1.73940676854881,-4.37300206410935,0.00022832016185733,0.00776315242817135,0.5378344822162
"gene13088",97561241,97573274,"10","LOC113899225","lncRNA",NA,1.28181125657465,-0.807097997362576,4.31557008006358,0.000263245936663779,0.00838289784302089,0.529523180745946
"gene2309",124751146,124768962,"2","SESN2","protein_coding","509863",0.593818911624142,5.24117284860314,4.62579344763454,0.000122044275009783,0.00524438190431139,0.520722744513894
"gene19488",11521590,11582193,"17","TPCN1","protein_coding","510830",-0.653204217008676,6.70254907369269,-4.65780047961004,0.000112747332359304,0.00502846958053701,0.515450183588531
"gene3918",93164707,93188762,"3","CPT2","protein_coding","504502",-0.545683834725891,6.1042011910982,-4.6486724699392,0.000115323754722742,0.00507424520780063,0.507737332042719
"gene21137",29553390,29738204,"18","TANGO6","protein_coding","534015",-0.536333627530556,5.30582864869613,-4.62508603206202,0.00012225822447212,0.00524438190431139,0.507350886912624
"gene8649",61609932,61743198,"7","KLHL3","protein_coding","533364",0.826804297645209,1.44172528058368,4.35909482578997,0.000236327464044948,0.00782135408054274,0.500753344493784
"gene21057",23357190,23512645,"18","LOC113876613","lncRNA",NA,-3.1873851299262,-2.56145394924697,-4.39808319998346,0.0002145586579476,0.00759833358870452,0.496606385330159
"gene14955",84757903,84788186,"12","RAB20","protein_coding","615760",0.336165833846393,6.19382129739122,4.63879842975975,0.000118177358890133,0.00517199735377992,0.483138910278643
"gene13823",70338682,70402270,"11","CLIP4","protein_coding","515213",0.953251788947321,0.614527198324498,4.3138114078429,0.000264395749870591,0.00838687913542991,0.480527140517105
"gene24751",8110866,8131571,"22","LOC113880764","protein_coding",NA,1.26155949768257,0.65719798920132,4.31564722286525,0.00026319561545116,0.00838289784302089,0.477908284197635
"gene16899",2774911,2781595,"15","LOC113905249","lncRNA",NA,1.83341347770774,4.22911832060866,4.50144399449788,0.000166070401195537,0.00653423155473208,0.475827165684383
"gene31688",131870540,131881154,"X","RAB33A","protein_coding","510101",0.726615095975238,3.08441560485778,4.45258482023651,0.000187447362336907,0.00700746441780633,0.466094059480079
"gene27761",40101365,40104884,"25","CLDN6","protein_coding","511318",1.04332819318819,5.06296966031824,4.59364646259641,0.00013215676710548,0.00553263619934752,0.464644479315614
"gene10992",9605889,9614989,"9","LOC113898874","protein_coding",NA,-2.11884224332731,1.00600754820161,-4.32341158567126,0.000258179647437378,0.00831867021506889,0.459109731163464
"gene11877",7846184,8063504,"10","IQCH","protein_coding","519277",0.936823089744686,2.04765727481966,4.36564822557547,0.00023251986963496,0.00777619668775669,0.458386738568691
"gene19511",12888578,12931409,"17","LOC113907480","lncRNA",NA,1.93871344446532,2.68712573471872,4.39340940036619,0.000217058658772426,0.00765693130773075,0.440100040608227
"gene15944",65438326,65484953,"13","PDSS1","protein_coding","509696",0.453078950991287,3.5232032155682,4.47434030886321,0.000177608142290261,0.00685509644883472,0.437687048781339
"gene27774",40280257,40282934,"25","LOC113883795","protein_coding",NA,-0.911409714967869,1.70977245384462,-4.33755265404552,0.000249288160389551,0.00811202506810372,0.421202083205732
"gene21795",15187545,15220190,"19","HEATR6","protein_coding","515657",-0.328653645785339,5.67183468963953,-4.59721345120472,0.000130994442538666,0.00551186898579146,0.403536366060899
"gene9320",94753028,94767407,"7","RGL3","protein_coding","785402",-0.819889996514938,1.6252611160192,-4.33366989185623,0.000251698614133914,0.00817118342221131,0.402390600472535
"gene18303",2868845,2888039,"16","NUAK2","protein_coding","518632",-0.677799399373918,4.89770267875082,-4.55379223302836,0.000145868797313952,0.00598391096349566,0.389012775941581
"gene9123",89859521,89879982,"7","TLE2","protein_coding","533595",0.485252399006771,4.26382443457398,4.50315296088639,0.000165368599029942,0.00653423155473208,0.364702595076912
"gene18584",38205536,38244510,"16","FMO4","protein_coding","539356",1.11418855682658,3.63228260441683,4.43027504156594,0.000198104164793903,0.00722175717003697,0.363611006959914
"gene2601",3196728,3225925,"3","ALDH9A1","protein_coding","537539",1.38696786469825,6.1317002806419,4.58197406159917,0.000136033108122549,0.00565141301469649,0.358773153509067
"gene14207",98874374,98890859,"11","LOC113901730","lncRNA",NA,-3.30512932305081,0.451927584153453,-4.25042185277665,0.000309362264072228,0.00942931962160836,0.352491051102819
